ticker,name,isin,exchange,sector,industry,market_data_ticker,country,universe
SOFTTECH,Softtech Engineers Limited,INE728Z01015,NSE,Unclassified,Unclassified,SOFTTECH.NS,IN,NSE_MAINBOARD
SOLARA,Solara Active Pharma Sciences Limited,INE624Z01016,NSE,Unclassified,Unclassified,SOLARA.NS,IN,NSE_MAINBOARD
SOLARINDS,Solar Industries India Limited,INE343H01029,NSE,Chemicals,Chemicals,SOLARINDS.NS,IN,NSE_MAINBOARD
SOLARWORLD,Solarworld Energy Solutions Limited,INE0TY101024,NSE,Unclassified,Unclassified,SOLARWORLD.NS,IN,NSE_MAINBOARD
SOLEX,Solex Energy Limited,INE880Y01017,NSE,Unclassified,Unclassified,SOLEX.NS,IN,NSE_MAINBOARD
SOMANYCERA,Somany Ceramics Limited,INE355A01028,NSE,Unclassified,Unclassified,SOMANYCERA.NS,IN,NSE_MAINBOARD
SOMATEX,Soma Textiles & Industries Limited,INE314C01013,NSE,Unclassified,Unclassified,SOMATEX.NS,IN,NSE_MAINBOARD
SOMICONVEY,Somi Conveyor Beltings Limited,INE323J01019,NSE,Unclassified,Unclassified,SOMICONVEY.NS,IN,NSE_MAINBOARD
SONACOMS,Sona BLW Precision Forgings Limited,INE073K01018,NSE,Unclassified,Unclassified,SONACOMS.NS,IN,NSE_MAINBOARD
SONAL,Sonal Mercantile Limited,INE321M01017,NSE,Unclassified,Unclassified,SONAL.NS,IN,NSE_MAINBOARD
SONAMLTD,SONAM LIMITED,INE00LM01029,NSE,Unclassified,Unclassified,SONAMLTD.NS,IN,NSE_MAINBOARD
SONATSOFTW,Sonata Software Limited,INE269A01021,NSE,Unclassified,Unclassified,SONATSOFTW.NS,IN,NSE_MAINBOARD
SOTL,Savita Oil Technologies Limited,INE035D01020,NSE,Unclassified,Unclassified,SOTL.NS,IN,NSE_MAINBOARD
SOUTHBANK,The South Indian Bank Limited,INE683A01023,NSE,Unclassified,Unclassified,SOUTHBANK.NS,IN,NSE_MAINBOARD
SOUTHWEST,South West Pinnacle Exploration Limited,INE980Y01015,NSE,Unclassified,Unclassified,SOUTHWEST.NS,IN,NSE_MAINBOARD
SPAL,S. P. Apparels Limited,INE212I01016,NSE,Unclassified,Unclassified,SPAL.NS,IN,NSE_MAINBOARD
SPANDANA,Spandana Sphoorty Financial Limited,INE572J01011,NSE,Unclassified,Unclassified,SPANDANA.NS,IN,NSE_MAINBOARD
SPARC,Sun Pharma Advanced Research Company Limited,INE232I01014,NSE,Unclassified,Unclassified,SPARC.NS,IN,NSE_MAINBOARD
SPCENET,Spacenet Enterprises India Limited,INE970N01027,NSE,Unclassified,Unclassified,SPCENET.NS,IN,NSE_MAINBOARD
SPECIALITY,Speciality Restaurants Limited,INE247M01014,NSE,Unclassified,Unclassified,SPECIALITY.NS,IN,NSE_MAINBOARD
SPECTRUM,Spectrum Electrical Industries Limited,INE01EO01010,NSE,Unclassified,Unclassified,SPECTRUM.NS,IN,NSE_MAINBOARD
SPENCERS,Spencer's Retail Limited,INE020801028,NSE,Unclassified,Unclassified,SPENCERS.NS,IN,NSE_MAINBOARD
SPIC,Southern Petrochemicals Industries Corporation  Limited,INE147A01011,NSE,Unclassified,Unclassified,SPIC.NS,IN,NSE_MAINBOARD
SPLIL,SPL Industries Limited,INE978G01016,NSE,Unclassified,Unclassified,SPLIL.NS,IN,NSE_MAINBOARD
SPLPETRO,Supreme Petrochem Limited,INE663A01033,NSE,Unclassified,Unclassified,SPLPETRO.NS,IN,NSE_MAINBOARD
SPMLINFRA,SPML Infra Limited,INE937A01023,NSE,Unclassified,Unclassified,SPMLINFRA.NS,IN,NSE_MAINBOARD
SPORTKING,Sportking India Limited,INE885H01029,NSE,Unclassified,Unclassified,SPORTKING.NS,IN,NSE_MAINBOARD
SRD,Shankar Lal Rampal Dye-Chem Limited,INE01NE01012,NSE,Unclassified,Unclassified,SRD.NS,IN,NSE_MAINBOARD
SREEL,Sreeleathers Limited,INE099F01013,NSE,Unclassified,Unclassified,SREEL.NS,IN,NSE_MAINBOARD
SRF,SRF Limited,INE647A01010,NSE,Chemicals,Chemicals,SRF.NS,IN,NSE_MAINBOARD
SRGHFL,SRG Housing Finance Limited,INE559N01010,NSE,Unclassified,Unclassified,SRGHFL.NS,IN,NSE_MAINBOARD
SRHHYPOLTD,Sree Rayalaseema Hi-Strength Hypo Limited,INE917H01012,NSE,Unclassified,Unclassified,SRHHYPOLTD.NS,IN,NSE_MAINBOARD
SRM,SRM Contractors Limited,INE0R6Z01013,NSE,Unclassified,Unclassified,SRM.NS,IN,NSE_MAINBOARD
SRTL,Shree Ram Twistex Limited,INE19GK01015,NSE,Unclassified,Unclassified,SRTL.NS,IN,NSE_MAINBOARD
SSDL,Saraswati Saree Depot Limited,INE0PQ101010,NSE,Unclassified,Unclassified,SSDL.NS,IN,NSE_MAINBOARD
SSWL,Steel Strips Wheels Limited,INE802C01033,NSE,Unclassified,Unclassified,SSWL.NS,IN,NSE_MAINBOARD
STALLION,Stallion India Fluorochemicals Limited,INE0RYC01010,NSE,Unclassified,Unclassified,STALLION.NS,IN,NSE_MAINBOARD
STANLEY,Stanley Lifestyles Limited,INE01A001028,NSE,Unclassified,Unclassified,STANLEY.NS,IN,NSE_MAINBOARD
STAR,Strides Pharma Science Limited,INE939A01011,NSE,Unclassified,Unclassified,STAR.NS,IN,NSE_MAINBOARD
STARCEMENT,Star Cement Limited,INE460H01021,NSE,Unclassified,Unclassified,STARCEMENT.NS,IN,NSE_MAINBOARD
STARHEALTH,Star Health and Allied Insurance Company Limited,INE575P01011,NSE,Unclassified,Unclassified,STARHEALTH.NS,IN,NSE_MAINBOARD
STARPAPER,Star Paper Mills Limited,INE733A01018,NSE,Unclassified,Unclassified,STARPAPER.NS,IN,NSE_MAINBOARD
STARTECK,Starteck Finance Limited,INE992I01013,NSE,Unclassified,Unclassified,STARTECK.NS,IN,NSE_MAINBOARD
STCINDIA,The State Trading Corporation of India Limited,INE655A01013,NSE,Unclassified,Unclassified,STCINDIA.NS,IN,NSE_MAINBOARD
STEELCAS,Steelcast Limited,INE124E01038,NSE,Unclassified,Unclassified,STEELCAS.NS,IN,NSE_MAINBOARD
STEELCITY,Steel City Securities Limited,INE395H01011,NSE,Unclassified,Unclassified,STEELCITY.NS,IN,NSE_MAINBOARD
STEELXIND,STEEL EXCHANGE INDIA LIMITED,INE503B01021,NSE,Unclassified,Unclassified,STEELXIND.NS,IN,NSE_MAINBOARD
STEL,Stel Holdings Limited,INE577L01016,NSE,Unclassified,Unclassified,STEL.NS,IN,NSE_MAINBOARD
STERTOOLS,Sterling Tools Limited,INE334A01023,NSE,Unclassified,Unclassified,STERTOOLS.NS,IN,NSE_MAINBOARD
STLNETWORK,STL Networks Limited,INE1VXE01018,NSE,Unclassified,Unclassified,STLNETWORK.NS,IN,NSE_MAINBOARD
STLTECH,Sterlite Technologies Limited,INE089C01029,NSE,Unclassified,Unclassified,STLTECH.NS,IN,NSE_MAINBOARD
STOVEKRAFT,Stove Kraft Limited,INE00IN01015,NSE,Unclassified,Unclassified,STOVEKRAFT.NS,IN,NSE_MAINBOARD
STUDDS,Studds Accessories Limited,INE00Q601028,NSE,Unclassified,Unclassified,STUDDS.NS,IN,NSE_MAINBOARD
STYL,Seshaasai Technologies Limited,INE04VU01023,NSE,Unclassified,Unclassified,STYL.NS,IN,NSE_MAINBOARD
STYLAMIND,Stylam Industries Limited,INE239C01020,NSE,Unclassified,Unclassified,STYLAMIND.NS,IN,NSE_MAINBOARD
STYLEBAAZA,Baazar Style Retail Limited,INE01FR01028,NSE,Unclassified,Unclassified,STYLEBAAZA.NS,IN,NSE_MAINBOARD
STYRENIX,Styrenix Performance Materials Limited,INE189B01011,NSE,Unclassified,Unclassified,STYRENIX.NS,IN,NSE_MAINBOARD
SUBEXLTD,Subex Limited,INE754A01055,NSE,Unclassified,Unclassified,SUBEXLTD.NS,IN,NSE_MAINBOARD
SUBROS,Subros Limited,INE287B01021,NSE,Unclassified,Unclassified,SUBROS.NS,IN,NSE_MAINBOARD
SUDARCOLOR,Sudarshan Colorants India Limited,INE492A01029,NSE,Unclassified,Unclassified,SUDARCOLOR.NS,IN,NSE_MAINBOARD
SUDARSCHEM,Sudarshan Chemical Industries Limited,INE659A01023,NSE,Unclassified,Unclassified,SUDARSCHEM.NS,IN,NSE_MAINBOARD
SUDEEPPHRM,Sudeep Pharma Limited,INE0QPI01025,NSE,Unclassified,Unclassified,SUDEEPPHRM.NS,IN,NSE_MAINBOARD
SUKHJITS,Sukhjit Starch & Chemicals Limited,INE450E01029,NSE,Unclassified,Unclassified,SUKHJITS.NS,IN,NSE_MAINBOARD
SULA,Sula Vineyards Limited,INE142Q01026,NSE,Unclassified,Unclassified,SULA.NS,IN,NSE_MAINBOARD
SUMEETINDS,Sumeet Industries Limited,INE235C01036,NSE,Unclassified,Unclassified,SUMEETINDS.NS,IN,NSE_MAINBOARD
SUMICHEM,Sumitomo Chemical India Limited,INE258G01013,NSE,Unclassified,Unclassified,SUMICHEM.NS,IN,NSE_MAINBOARD
SUMIT,Sumit Woods Limited,INE748Z01013,NSE,Unclassified,Unclassified,SUMIT.NS,IN,NSE_MAINBOARD
SUMMITSEC,Summit Securities Limited,INE519C01017,NSE,Unclassified,Unclassified,SUMMITSEC.NS,IN,NSE_MAINBOARD
SUNCLAY,Sundaram Clayton Limited,INE0Q3R01026,NSE,Unclassified,Unclassified,SUNCLAY.NS,IN,NSE_MAINBOARD
SUNDARAM,Sundaram Multi Pap Limited,INE108E01023,NSE,Unclassified,Unclassified,SUNDARAM.NS,IN,NSE_MAINBOARD
SUNDARMFIN,Sundaram Finance Limited,INE660A01013,NSE,Unclassified,Unclassified,SUNDARMFIN.NS,IN,NSE_MAINBOARD
SUNDRMBRAK,Sundaram Brake Linings Limited,INE073D01013,NSE,Unclassified,Unclassified,SUNDRMBRAK.NS,IN,NSE_MAINBOARD
SUNDRMFAST,Sundram Fasteners Limited,INE387A01021,NSE,Unclassified,Unclassified,SUNDRMFAST.NS,IN,NSE_MAINBOARD
SUNDROP,Sundrop Brands Limited,INE209A01019,NSE,Unclassified,Unclassified,SUNDROP.NS,IN,NSE_MAINBOARD
SUNFLAG,Sunflag Iron And Steel Company Limited,INE947A01014,NSE,Unclassified,Unclassified,SUNFLAG.NS,IN,NSE_MAINBOARD
SUNPHARMA,Sun Pharmaceutical Industries Limited,INE044A01036,NSE,Healthcare,Healthcare,SUNPHARMA.NS,IN,NSE_MAINBOARD
SUNTECK,Sunteck Realty Limited,INE805D01034,NSE,Unclassified,Unclassified,SUNTECK.NS,IN,NSE_MAINBOARD
SUNTV,Sun TV Network Limited,INE424H01027,NSE,Unclassified,Unclassified,SUNTV.NS,IN,NSE_MAINBOARD
SUPERHOUSE,Superhouse Limited,INE712B01010,NSE,Unclassified,Unclassified,SUPERHOUSE.NS,IN,NSE_MAINBOARD
SUPERSPIN,Super Spinning Mills Limited,INE662A01027,NSE,Unclassified,Unclassified,SUPERSPIN.NS,IN,NSE_MAINBOARD
SUPRAJIT,Suprajit Engineering Limited,INE399C01030,NSE,Unclassified,Unclassified,SUPRAJIT.NS,IN,NSE_MAINBOARD
SUPREME,Supreme Holdings & Hospitality (India) Limited,INE822E01011,NSE,Unclassified,Unclassified,SUPREME.NS,IN,NSE_MAINBOARD
SUPREMEENG,Supreme Engineering Limited,INE319Z01021,NSE,Unclassified,Unclassified,SUPREMEENG.NS,IN,NSE_MAINBOARD
SUPREMEIND,Supreme Industries Limited,INE195A01028,NSE,Capital Goods,Capital Goods,SUPREMEIND.NS,IN,NSE_MAINBOARD
SUPREMEINF,Supreme Infrastructure India Limited,INE550H01011,NSE,Unclassified,Unclassified,SUPREMEINF.NS,IN,NSE_MAINBOARD
SUPRIYA,Supriya Lifescience Limited,INE07RO01027,NSE,Unclassified,Unclassified,SUPRIYA.NS,IN,NSE_MAINBOARD
SURAJEST,Suraj Estate Developers Limited,INE843S01025,NSE,Unclassified,Unclassified,SURAJEST.NS,IN,NSE_MAINBOARD
SURAJLTD,Suraj Limited,INE713C01016,NSE,Unclassified,Unclassified,SURAJLTD.NS,IN,NSE_MAINBOARD
SURAKSHA,Suraksha Diagnostic Limited,INE877V01027,NSE,Unclassified,Unclassified,SURAKSHA.NS,IN,NSE_MAINBOARD
SURANASOL,Surana Solar Limited,INE272L01022,NSE,Unclassified,Unclassified,SURANASOL.NS,IN,NSE_MAINBOARD
SURANAT&P,Surana Telecom and Power Limited,INE130B01031,NSE,Unclassified,Unclassified,SURANAT&P.NS,IN,NSE_MAINBOARD
SURYALA,Suryalata Spinning Mills Limited,INE132C01027,NSE,Unclassified,Unclassified,SURYALA.NS,IN,NSE_MAINBOARD
SURYALAXMI,Suryalakshmi Cotton Mills Limited,INE713B01026,NSE,Unclassified,Unclassified,SURYALAXMI.NS,IN,NSE_MAINBOARD
SURYAROSNI,Surya Roshni Limited,INE335A01020,NSE,Unclassified,Unclassified,SURYAROSNI.NS,IN,NSE_MAINBOARD
SURYODAY,Suryoday Small Finance Bank Limited,INE428Q01011,NSE,Unclassified,Unclassified,SURYODAY.NS,IN,NSE_MAINBOARD
SUTLEJTEX,Sutlej Textiles and Industries Limited,INE645H01027,NSE,Unclassified,Unclassified,SUTLEJTEX.NS,IN,NSE_MAINBOARD
SUVEN,Suven Life Sciences Limited,INE495B01038,NSE,Unclassified,Unclassified,SUVEN.NS,IN,NSE_MAINBOARD
SUVIDHAA,Suvidhaa Infoserve Limited,INE018401013,NSE,Unclassified,Unclassified,SUVIDHAA.NS,IN,NSE_MAINBOARD
SUYOG,Suyog Telematics Limited,INE442P01014,NSE,Unclassified,Unclassified,SUYOG.NS,IN,NSE_MAINBOARD
SUZLON,Suzlon Energy Limited,INE040H01021,NSE,Capital Goods,Capital Goods,SUZLON.NS,IN,NSE_MAINBOARD
SVLL,Shree Vasu Logistics Limited,INE00CE01017,NSE,Unclassified,Unclassified,SVLL.NS,IN,NSE_MAINBOARD
SVPGLOB,SVP GLOBAL TEXTILES LIMITED,INE308E01029,NSE,Unclassified,Unclassified,SVPGLOB.NS,IN,NSE_MAINBOARD
SWANCORP,SWAN CORP LIMITED,INE665A01038,NSE,Unclassified,Unclassified,SWANCORP.NS,IN,NSE_MAINBOARD
SWANDEF,Swan Defence and Heavy Industries Limited,INE542F01020,NSE,Unclassified,Unclassified,SWANDEF.NS,IN,NSE_MAINBOARD
SWARAJENG,Swaraj Engines Limited,INE277A01016,NSE,Unclassified,Unclassified,SWARAJENG.NS,IN,NSE_MAINBOARD
SWELECTES,Swelect Energy Systems Limited,INE409B01013,NSE,Unclassified,Unclassified,SWELECTES.NS,IN,NSE_MAINBOARD
SWIGGY,Swiggy Limited,INE00H001014,NSE,Consumer Services,Consumer Services,SWIGGY.NS,IN,NSE_MAINBOARD
SWSOLAR,Sterling and Wilson Renewable Energy Limited,INE00M201021,NSE,Unclassified,Unclassified,SWSOLAR.NS,IN,NSE_MAINBOARD
SYMPHONY,Symphony Limited,INE225D01027,NSE,Unclassified,Unclassified,SYMPHONY.NS,IN,NSE_MAINBOARD
SYNCOMF,Syncom Formulations (India) Limited,INE312C01025,NSE,Unclassified,Unclassified,SYNCOMF.NS,IN,NSE_MAINBOARD
SYNGENE,Syngene International Limited,INE398R01022,NSE,Unclassified,Unclassified,SYNGENE.NS,IN,NSE_MAINBOARD
SYRMA,Syrma SGS Technology Limited,INE0DYJ01015,NSE,Unclassified,Unclassified,SYRMA.NS,IN,NSE_MAINBOARD
SYSTMTXC,Systematix Corporate Services Limited,INE356B01024,NSE,Unclassified,Unclassified,SYSTMTXC.NS,IN,NSE_MAINBOARD
TAALTECH,Taal Tech Limited,INE524T01011,NSE,Unclassified,Unclassified,TAALTECH.NS,IN,NSE_MAINBOARD
TAINWALCHM,Tainwala Chemical and Plastic (I) Limited,INE123C01018,NSE,Unclassified,Unclassified,TAINWALCHM.NS,IN,NSE_MAINBOARD
TAJGVK,Taj GVK Hotels & Resorts Limited,INE586B01026,NSE,Unclassified,Unclassified,TAJGVK.NS,IN,NSE_MAINBOARD
TAKE,Take Solutions Limited,INE142I01023,NSE,Unclassified,Unclassified,TAKE.NS,IN,NSE_MAINBOARD
TALBROAUTO,Talbros Automotive Components Limited,INE187D01029,NSE,Unclassified,Unclassified,TALBROAUTO.NS,IN,NSE_MAINBOARD
TAMBOLIIN,Tamboli Industries Limited,INE864J01012,NSE,Unclassified,Unclassified,TAMBOLIIN.NS,IN,NSE_MAINBOARD
TANLA,Tanla Platforms Limited,INE483C01032,NSE,Unclassified,Unclassified,TANLA.NS,IN,NSE_MAINBOARD
TARACHAND,Tara Chand InfraLogistic Solutions Limited,INE555Z01020,NSE,Unclassified,Unclassified,TARACHAND.NS,IN,NSE_MAINBOARD
TARAPUR,Tarapur Transformers Limited,INE747K01017,NSE,Unclassified,Unclassified,TARAPUR.NS,IN,NSE_MAINBOARD
TARC,TARC Limited,INE0EK901012,NSE,Unclassified,Unclassified,TARC.NS,IN,NSE_MAINBOARD
TARIL,Transformers And Rectifiers (India) Limited,INE763I01026,NSE,Unclassified,Unclassified,TARIL.NS,IN,NSE_MAINBOARD
TARMAT,Tarmat Limited,INE924H01018,NSE,Unclassified,Unclassified,TARMAT.NS,IN,NSE_MAINBOARD
TARSONS,Tarsons Products Limited,INE144Z01023,NSE,Unclassified,Unclassified,TARSONS.NS,IN,NSE_MAINBOARD
TASTYBITE,Tasty Bite Eatables Limited,INE488B01017,NSE,Unclassified,Unclassified,TASTYBITE.NS,IN,NSE_MAINBOARD
TATACAP,Tata Capital Limited,INE976I01016,NSE,Financial Services,Financial Services,TATACAP.NS,IN,NSE_MAINBOARD
TATACHEM,Tata Chemicals Limited,INE092A01019,NSE,Unclassified,Unclassified,TATACHEM.NS,IN,NSE_MAINBOARD
TATACOMM,Tata Communications Limited,INE151A01013,NSE,Telecommunication,Telecommunication,TATACOMM.NS,IN,NSE_MAINBOARD
TATACONSUM,TATA CONSUMER PRODUCTS LIMITED,INE192A01025,NSE,Fast Moving Consumer Goods,Fast Moving Consumer Goods,TATACONSUM.NS,IN,NSE_MAINBOARD
TATAELXSI,Tata Elxsi Limited,INE670A01012,NSE,Information Technology,Information Technology,TATAELXSI.NS,IN,NSE_MAINBOARD
TATAINVEST,Tata Investment Corporation Limited,INE672A01026,NSE,Financial Services,Financial Services,TATAINVEST.NS,IN,NSE_MAINBOARD
TATAPOWER,Tata Power Company Limited,INE245A01021,NSE,Power,Power,TATAPOWER.NS,IN,NSE_MAINBOARD
TATASTEEL,Tata Steel Limited,INE081A01020,NSE,Metals & Mining,Metals & Mining,TATASTEEL.NS,IN,NSE_MAINBOARD
TATATECH,Tata Technologies Limited,INE142M01025,NSE,Unclassified,Unclassified,TATATECH.NS,IN,NSE_MAINBOARD
TATVA,Tatva Chintan Pharma Chem Limited,INE0GK401011,NSE,Unclassified,Unclassified,TATVA.NS,IN,NSE_MAINBOARD
TBOTEK,TBO Tek Limited,INE673O01025,NSE,Unclassified,Unclassified,TBOTEK.NS,IN,NSE_MAINBOARD
TBZ,Tribhovandas Bhimji Zaveri Limited,INE760L01018,NSE,Unclassified,Unclassified,TBZ.NS,IN,NSE_MAINBOARD
TCC,TCC Concept Limited,INE887D01016,NSE,Unclassified,Unclassified,TCC.NS,IN,NSE_MAINBOARD
TCI,Transport Corporation of India Limited,INE688A01022,NSE,Unclassified,Unclassified,TCI.NS,IN,NSE_MAINBOARD
TCIEXP,TCI Express Limited,INE586V01016,NSE,Unclassified,Unclassified,TCIEXP.NS,IN,NSE_MAINBOARD
TCIFINANCE,TCI Finance Limited,INE911B01018,NSE,Unclassified,Unclassified,TCIFINANCE.NS,IN,NSE_MAINBOARD
TCPLPACK,TCPL Packaging Limited,INE822C01015,NSE,Unclassified,Unclassified,TCPLPACK.NS,IN,NSE_MAINBOARD
TCS,Tata Consultancy Services Limited,INE467B01029,NSE,Information Technology,Information Technology,TCS.NS,IN,NSE_MAINBOARD
TDPOWERSYS,TD Power Systems Limited,INE419M01027,NSE,Unclassified,Unclassified,TDPOWERSYS.NS,IN,NSE_MAINBOARD
TEAMGTY,Team India Guaranty Limited,INE289C01025,NSE,Unclassified,Unclassified,TEAMGTY.NS,IN,NSE_MAINBOARD
TEAMLEASE,Teamlease Services Limited,INE985S01024,NSE,Unclassified,Unclassified,TEAMLEASE.NS,IN,NSE_MAINBOARD
TECHM,Tech Mahindra Limited,INE669C01036,NSE,Information Technology,Information Technology,TECHM.NS,IN,NSE_MAINBOARD
TECHNOE,Techno Electric & Engineering Company Limited,INE285K01026,NSE,Unclassified,Unclassified,TECHNOE.NS,IN,NSE_MAINBOARD
TECHNVISN,TechNVision Ventures Limited,INE314H01012,NSE,Unclassified,Unclassified,TECHNVISN.NS,IN,NSE_MAINBOARD
TECILCHEM,TECIL Chemicals and Hydro Power Limited,INE014B01011,NSE,Unclassified,Unclassified,TECILCHEM.NS,IN,NSE_MAINBOARD
TEGA,Tega Industries Limited,INE011K01018,NSE,Unclassified,Unclassified,TEGA.NS,IN,NSE_MAINBOARD
TEJASNET,Tejas Networks Limited,INE010J01012,NSE,Unclassified,Unclassified,TEJASNET.NS,IN,NSE_MAINBOARD
TEMBO,Tembo Global Industries Limited,INE869Y01010,NSE,Unclassified,Unclassified,TEMBO.NS,IN,NSE_MAINBOARD
TENNIND,Tenneco Clean Air India Limited,INE19RI01016,NSE,Unclassified,Unclassified,TENNIND.NS,IN,NSE_MAINBOARD
TERASOFT,Tera Software Limited,INE482B01010,NSE,Unclassified,Unclassified,TERASOFT.NS,IN,NSE_MAINBOARD
TEXINFRA,Texmaco Infrastructure & Holdings Limited,INE435C01024,NSE,Unclassified,Unclassified,TEXINFRA.NS,IN,NSE_MAINBOARD
TEXMOPIPES,Texmo Pipes and Products Limited,INE141K01013,NSE,Unclassified,Unclassified,TEXMOPIPES.NS,IN,NSE_MAINBOARD
TEXRAIL,Texmaco Rail & Engineering Limited,INE621L01012,NSE,Unclassified,Unclassified,TEXRAIL.NS,IN,NSE_MAINBOARD
TFCILTD,Tourism Finance Corporation of India Limited,INE305A01023,NSE,Unclassified,Unclassified,TFCILTD.NS,IN,NSE_MAINBOARD
TFL,Transwarranty Finance Limited,INE804H01012,NSE,Unclassified,Unclassified,TFL.NS,IN,NSE_MAINBOARD
TGBHOTELS,TGB Banquets And Hotels Limited,INE797H01018,NSE,Unclassified,Unclassified,TGBHOTELS.NS,IN,NSE_MAINBOARD
THACKER,Thacker & Company Limited,INE077P01034,NSE,Unclassified,Unclassified,THACKER.NS,IN,NSE_MAINBOARD
THAKDEV,Thakkers Developers Limited,INE403F01017,NSE,Unclassified,Unclassified,THAKDEV.NS,IN,NSE_MAINBOARD
THANGAMAYL,Thangamayil Jewellery Limited,INE085J01014,NSE,Unclassified,Unclassified,THANGAMAYL.NS,IN,NSE_MAINBOARD
THEINVEST,The Investment Trust Of India Limited,INE924D01017,NSE,Unclassified,Unclassified,THEINVEST.NS,IN,NSE_MAINBOARD
THEJO,Thejo Engineering Limited,INE121N01019,NSE,Unclassified,Unclassified,THEJO.NS,IN,NSE_MAINBOARD
THELEELA,Leela Palaces Hotels & Resorts Limited,INE0AQ201015,NSE,Unclassified,Unclassified,THELEELA.NS,IN,NSE_MAINBOARD
THEMISMED,Themis Medicare Limited,INE083B01024,NSE,Unclassified,Unclassified,THEMISMED.NS,IN,NSE_MAINBOARD
THERMAX,Thermax Limited,INE152A01029,NSE,Unclassified,Unclassified,THERMAX.NS,IN,NSE_MAINBOARD
THOMASCOOK,Thomas Cook  (India)  Limited,INE332A01027,NSE,Unclassified,Unclassified,THOMASCOOK.NS,IN,NSE_MAINBOARD
THOMASCOTT,Thomas Scott (India) Limited,INE480M01011,NSE,Unclassified,Unclassified,THOMASCOTT.NS,IN,NSE_MAINBOARD
THYROCARE,Thyrocare Technologies Limited,INE594H01019,NSE,Unclassified,Unclassified,THYROCARE.NS,IN,NSE_MAINBOARD
TI,Tilaknagar Industries Limited,INE133E01013,NSE,Unclassified,Unclassified,TI.NS,IN,NSE_MAINBOARD
TICL,Twamev Construction and Infrastructure Limited,INE388G01026,NSE,Unclassified,Unclassified,TICL.NS,IN,NSE_MAINBOARD
TIGERLOGS,Tiger Logistics (India) Limited,INE906O01029,NSE,Unclassified,Unclassified,TIGERLOGS.NS,IN,NSE_MAINBOARD
TIIL,Technocraft Industries (India) Limited,INE545H01011,NSE,Unclassified,Unclassified,TIIL.NS,IN,NSE_MAINBOARD
TIINDIA,Tube Investments of India Limited,INE974X01010,NSE,Automobile and Auto Components,Automobile and Auto Components,TIINDIA.NS,IN,NSE_MAINBOARD
TIJARIA,Tijaria Polypipes Limited,INE440L01017,NSE,Unclassified,Unclassified,TIJARIA.NS,IN,NSE_MAINBOARD
TIL,TIL Limited,INE806C01018,NSE,Unclassified,Unclassified,TIL.NS,IN,NSE_MAINBOARD
TIMETECHNO,Time Technoplast Limited,INE508G01029,NSE,Unclassified,Unclassified,TIMETECHNO.NS,IN,NSE_MAINBOARD
TIMEX,Timex Group India Limited,INE064A01026,NSE,Unclassified,Unclassified,TIMEX.NS,IN,NSE_MAINBOARD
TIMKEN,Timken India Limited,INE325A01013,NSE,Unclassified,Unclassified,TIMKEN.NS,IN,NSE_MAINBOARD
TINNARUBR,Tinna Rubber and Infrastructure Limited,INE015C01016,NSE,Unclassified,Unclassified,TINNARUBR.NS,IN,NSE_MAINBOARD
TIPSFILMS,Tips Films Limited,INE0LQS01015,NSE,Unclassified,Unclassified,TIPSFILMS.NS,IN,NSE_MAINBOARD
TIPSMUSIC,Tips Music Limited,INE716B01029,NSE,Unclassified,Unclassified,TIPSMUSIC.NS,IN,NSE_MAINBOARD
TIRUMALCHM,Thirumalai Chemicals Limited,INE338A01024,NSE,Unclassified,Unclassified,TIRUMALCHM.NS,IN,NSE_MAINBOARD
TIRUPATIFL,Tirupati Forge Limited,INE319Y01024,NSE,Unclassified,Unclassified,TIRUPATIFL.NS,IN,NSE_MAINBOARD
TITAGARH,TITAGARH RAIL SYSTEMS LIMITED,INE615H01020,NSE,Unclassified,Unclassified,TITAGARH.NS,IN,NSE_MAINBOARD
TITAN,Titan Company Limited,INE280A01028,NSE,Consumer Durables,Consumer Durables,TITAN.NS,IN,NSE_MAINBOARD
TMB,Tamilnad Mercantile Bank Limited,INE668A01016,NSE,Unclassified,Unclassified,TMB.NS,IN,NSE_MAINBOARD
TMCV,Tata Motors Limited,INE1TAE01010,NSE,Capital Goods,Capital Goods,TMCV.NS,IN,NSE_MAINBOARD
TMPV,Tata Motors Passenger Vehicles Limited,INE155A01022,NSE,Automobile and Auto Components,Automobile and Auto Components,TMPV.NS,IN,NSE_MAINBOARD
TNPETRO,Tamilnadu PetroProducts Limited,INE148A01019,NSE,Unclassified,Unclassified,TNPETRO.NS,IN,NSE_MAINBOARD
TNPL,Tamil Nadu Newsprint & Papers Limited,INE107A01015,NSE,Unclassified,Unclassified,TNPL.NS,IN,NSE_MAINBOARD
TNTELE,Tamilnadu Telecommunication Limited,INE141D01018,NSE,Unclassified,Unclassified,TNTELE.NS,IN,NSE_MAINBOARD
TOKYOPLAST,Tokyo Plast International Limited,INE932C01012,NSE,Unclassified,Unclassified,TOKYOPLAST.NS,IN,NSE_MAINBOARD
TOLINS,Tolins Tyres Limited,INE0RWQ01014,NSE,Unclassified,Unclassified,TOLINS.NS,IN,NSE_MAINBOARD
TORNTPHARM,Torrent Pharmaceuticals Limited,INE685A01028,NSE,Healthcare,Healthcare,TORNTPHARM.NS,IN,NSE_MAINBOARD
TORNTPOWER,Torrent Power Limited,INE813H01021,NSE,Unclassified,Unclassified,TORNTPOWER.NS,IN,NSE_MAINBOARD
